id,title,userId,rating
24012,Monty Python and the Holy Grail (1975),23,3.0
24013,Monty Python and the Holy Grail (1975),28,3.5
24014,Monty Python and the Holy Grail (1975),29,4.0
24015,Monty Python and the Holy Grail (1975),31,3.0
24016,Monty Python and the Holy Grail (1975),39,4.0
24017,Monty Python and the Holy Grail (1975),45,5.0
24018,Monty Python and the Holy Grail (1975),50,4.0
24019,Monty Python and the Holy Grail (1975),57,5.0
24020,Monty Python and the Holy Grail (1975),63,5.0
24021,Monty Python and the Holy Grail (1975),64,4.0
24022,Monty Python and the Holy Grail (1975),66,5.0
24023,Monty Python and the Holy Grail (1975),68,3.5
24024,Monty Python and the Holy Grail (1975),76,5.0
24025,Monty Python and the Holy Grail (1975),84,4.0
24026,Monty Python and the Holy Grail (1975),87,5.0
24027,Monty Python and the Holy Grail (1975),89,2.5
24028,Monty Python and the Holy Grail (1975),91,5.0
24029,Monty Python and the Holy Grail (1975),104,4.5
24030,Monty Python and the Holy Grail (1975),114,3.5
24031,Monty Python and the Holy Grail (1975),122,5.0
24032,Monty Python and the Holy Grail (1975),128,4.0
24033,Monty Python and the Holy Grail (1975),129,3.5
24034,Monty Python and the Holy Grail (1975),131,3.0
24035,Monty Python and the Holy Grail (1975),135,5.0
24036,Monty Python and the Holy Grail (1975),137,5.0
24037,Monty Python and the Holy Grail (1975),143,1.0
24038,Monty Python and the Holy Grail (1975),152,3.5
24039,Monty Python and the Holy Grail (1975),156,5.0
24040,Monty Python and the Holy Grail (1975),167,4.0
24041,Monty Python and the Holy Grail (1975),169,5.0
24042,Monty Python and the Holy Grail (1975),171,5.0
24043,Monty Python and the Holy Grail (1975),177,4.5
24044,Monty Python and the Holy Grail (1975),180,4.0
24045,Monty Python and the Holy Grail (1975),182,4.0
24046,Monty Python and the Holy Grail (1975),186,5.0
24047,Monty Python and the Holy Grail (1975),187,4.0
24048,Monty Python and the Holy Grail (1975),199,5.0
24049,Monty Python and the Holy Grail (1975),202,5.0
24050,Monty Python and the Holy Grail (1975),204,5.0
24051,Monty Python and the Holy Grail (1975),211,4.0
24052,Monty Python and the Holy Grail (1975),212,4.0
24053,Monty Python and the Holy Grail (1975),216,5.0
24054,Monty Python and the Holy Grail (1975),217,2.0
24055,Monty Python and the Holy Grail (1975),219,3.5
24056,Monty Python and the Holy Grail (1975),221,4.0
24057,Monty Python and the Holy Grail (1975),223,3.5
24058,Monty Python and the Holy Grail (1975),225,3.0
24059,Monty Python and the Holy Grail (1975),226,5.0
24060,Monty Python and the Holy Grail (1975),232,3.5
24061,Monty Python and the Holy Grail (1975),233,3.0
24062,Monty Python and the Holy Grail (1975),239,5.0
24063,Monty Python and the Holy Grail (1975),247,2.0
24064,Monty Python and the Holy Grail (1975),263,4.0
24065,Monty Python and the Holy Grail (1975),266,5.0
24066,Monty Python and the Holy Grail (1975),274,3.5
24067,Monty Python and the Holy Grail (1975),275,5.0
24068,Monty Python and the Holy Grail (1975),279,5.0
24069,Monty Python and the Holy Grail (1975),282,5.0
24070,Monty Python and the Holy Grail (1975),287,4.0
24071,Monty Python and the Holy Grail (1975),288,5.0
24072,Monty Python and the Holy Grail (1975),290,4.0
24073,Monty Python and the Holy Grail (1975),292,4.0
24074,Monty Python and the Holy Grail (1975),298,2.5
24075,Monty Python and the Holy Grail (1975),304,4.0
24076,Monty Python and the Holy Grail (1975),305,2.5
24077,Monty Python and the Holy Grail (1975),307,3.5
24078,Monty Python and the Holy Grail (1975),308,4.0
24079,Monty Python and the Holy Grail (1975),313,2.0
24080,Monty Python and the Holy Grail (1975),318,3.5
24081,Monty Python and the Holy Grail (1975),322,5.0
24082,Monty Python and the Holy Grail (1975),328,5.0
24083,Monty Python and the Holy Grail (1975),329,0.5
24084,Monty Python and the Holy Grail (1975),330,4.5
24085,Monty Python and the Holy Grail (1975),331,4.5
24086,Monty Python and the Holy Grail (1975),334,4.0
24087,Monty Python and the Holy Grail (1975),348,4.5
24088,Monty Python and the Holy Grail (1975),356,4.0
24089,Monty Python and the Holy Grail (1975),357,4.5
24090,Monty Python and the Holy Grail (1975),367,3.0
24091,Monty Python and the Holy Grail (1975),369,3.5
24092,Monty Python and the Holy Grail (1975),370,2.5
24093,Monty Python and the Holy Grail (1975),372,3.0
24094,Monty Python and the Holy Grail (1975),380,5.0
24095,Monty Python and the Holy Grail (1975),381,4.0
24096,Monty Python and the Holy Grail (1975),385,4.0
24097,Monty Python and the Holy Grail (1975),387,4.5
24098,Monty Python and the Holy Grail (1975),391,5.0
24099,Monty Python and the Holy Grail (1975),398,5.0
24100,Monty Python and the Holy Grail (1975),401,4.0
24101,Monty Python and the Holy Grail (1975),409,5.0
24102,Monty Python and the Holy Grail (1975),412,5.0
24103,Monty Python and the Holy Grail (1975),414,5.0
24104,Monty Python and the Holy Grail (1975),418,5.0
24105,Monty Python and the Holy Grail (1975),420,5.0
24106,Monty Python and the Holy Grail (1975),425,3.5
24107,Monty Python and the Holy Grail (1975),428,3.5
24108,Monty Python and the Holy Grail (1975),434,5.0
24109,Monty Python and the Holy Grail (1975),445,5.0
24110,Monty Python and the Holy Grail (1975),448,5.0
24111,Monty Python and the Holy Grail (1975),452,5.0
24112,Monty Python and the Holy Grail (1975),453,5.0
24113,Monty Python and the Holy Grail (1975),457,5.0
24114,Monty Python and the Holy Grail (1975),462,4.5
24115,Monty Python and the Holy Grail (1975),469,5.0
24116,Monty Python and the Holy Grail (1975),474,4.5
24117,Monty Python and the Holy Grail (1975),477,4.5
24118,Monty Python and the Holy Grail (1975),480,5.0
24119,Monty Python and the Holy Grail (1975),483,4.5
24120,Monty Python and the Holy Grail (1975),488,5.0
24121,Monty Python and the Holy Grail (1975),489,3.5
24122,Monty Python and the Holy Grail (1975),509,4.0
24123,Monty Python and the Holy Grail (1975),514,4.0
24124,Monty Python and the Holy Grail (1975),517,2.0
24125,Monty Python and the Holy Grail (1975),520,5.0
24126,Monty Python and the Holy Grail (1975),522,4.5
24127,Monty Python and the Holy Grail (1975),524,5.0
24128,Monty Python and the Holy Grail (1975),525,4.5
24129,Monty Python and the Holy Grail (1975),552,5.0
24130,Monty Python and the Holy Grail (1975),560,4.0
24131,Monty Python and the Holy Grail (1975),572,4.0
24132,Monty Python and the Holy Grail (1975),573,4.5
24133,Monty Python and the Holy Grail (1975),580,5.0
24134,Monty Python and the Holy Grail (1975),590,3.5
24135,Monty Python and the Holy Grail (1975),596,4.0
24136,Monty Python and the Holy Grail (1975),597,4.0
24137,Monty Python and the Holy Grail (1975),599,4.5
24138,Monty Python and the Holy Grail (1975),600,4.5
24139,Monty Python and the Holy Grail (1975),601,4.0
24140,Monty Python and the Holy Grail (1975),606,4.0
24141,Monty Python and the Holy Grail (1975),608,3.0
24142,Monty Python and the Holy Grail (1975),610,5.0
24143,Hustler White (1996),90,4.0
24144,Entertaining Angels: The Dorothy Day Story (1996),85,5.0
24145,"Line King: The Al Hirschfeld Story, The (1996)",90,4.0
24146,When We Were Kings (1996),16,4.0
24147,When We Were Kings (1996),199,3.0
24148,When We Were Kings (1996),202,5.0
24149,When We Were Kings (1996),290,4.0
24150,When We Were Kings (1996),318,4.0
24151,When We Were Kings (1996),412,5.0
24152,When We Were Kings (1996),448,5.0
24153,When We Were Kings (1996),462,3.5
24154,When We Were Kings (1996),474,3.0
24155,When We Were Kings (1996),573,2.5
24156,Wallace & Gromit: The Wrong Trousers (1993),16,4.0
24157,Wallace & Gromit: The Wrong Trousers (1993),18,4.5
24158,Wallace & Gromit: The Wrong Trousers (1993),19,4.0
24159,Wallace & Gromit: The Wrong Trousers (1993),20,5.0
24160,Wallace & Gromit: The Wrong Trousers (1993),21,3.0
24161,Wallace & Gromit: The Wrong Trousers (1993),27,5.0
24162,Wallace & Gromit: The Wrong Trousers (1993),50,3.5
24163,Wallace & Gromit: The Wrong Trousers (1993),57,5.0
24164,Wallace & Gromit: The Wrong Trousers (1993),63,5.0
24165,Wallace & Gromit: The Wrong Trousers (1993),64,4.0
24166,Wallace & Gromit: The Wrong Trousers (1993),76,0.5
24167,Wallace & Gromit: The Wrong Trousers (1993),89,2.0
24168,Wallace & Gromit: The Wrong Trousers (1993),91,4.0
24169,Wallace & Gromit: The Wrong Trousers (1993),104,5.0
24170,Wallace & Gromit: The Wrong Trousers (1993),161,5.0
24171,Wallace & Gromit: The Wrong Trousers (1993),167,5.0
24172,Wallace & Gromit: The Wrong Trousers (1993),168,4.5
24173,Wallace & Gromit: The Wrong Trousers (1993),171,5.0
24174,Wallace & Gromit: The Wrong Trousers (1993),177,4.0
24175,Wallace & Gromit: The Wrong Trousers (1993),182,4.5
24176,Wallace & Gromit: The Wrong Trousers (1993),186,4.0
24177,Wallace & Gromit: The Wrong Trousers (1993),187,4.0
24178,Wallace & Gromit: The Wrong Trousers (1993),217,4.0
24179,Wallace & Gromit: The Wrong Trousers (1993),232,2.5
24180,Wallace & Gromit: The Wrong Trousers (1993),245,3.0
24181,Wallace & Gromit: The Wrong Trousers (1993),260,4.5
24182,Wallace & Gromit: The Wrong Trousers (1993),263,5.0
24183,Wallace & Gromit: The Wrong Trousers (1993),275,5.0
24184,Wallace & Gromit: The Wrong Trousers (1993),283,2.0
24185,Wallace & Gromit: The Wrong Trousers (1993),288,4.0
24186,Wallace & Gromit: The Wrong Trousers (1993),308,1.0
24187,Wallace & Gromit: The Wrong Trousers (1993),310,5.0
24188,Wallace & Gromit: The Wrong Trousers (1993),327,4.0
24189,Wallace & Gromit: The Wrong Trousers (1993),328,3.0
24190,Wallace & Gromit: The Wrong Trousers (1993),356,5.0
24191,Wallace & Gromit: The Wrong Trousers (1993),376,5.0
24192,Wallace & Gromit: The Wrong Trousers (1993),380,5.0
24193,Wallace & Gromit: The Wrong Trousers (1993),387,4.0
24194,Wallace & Gromit: The Wrong Trousers (1993),391,5.0
24195,Wallace & Gromit: The Wrong Trousers (1993),396,4.0
24196,Wallace & Gromit: The Wrong Trousers (1993),414,5.0
24197,Wallace & Gromit: The Wrong Trousers (1993),425,3.5
24198,Wallace & Gromit: The Wrong Trousers (1993),428,3.0
24199,Wallace & Gromit: The Wrong Trousers (1993),448,4.0
24200,Wallace & Gromit: The Wrong Trousers (1993),474,4.0
24201,Wallace & Gromit: The Wrong Trousers (1993),477,4.5
24202,Wallace & Gromit: The Wrong Trousers (1993),488,4.5
24203,Wallace & Gromit: The Wrong Trousers (1993),500,4.0
24204,Wallace & Gromit: The Wrong Trousers (1993),502,4.5
24205,Wallace & Gromit: The Wrong Trousers (1993),509,3.5
24206,Wallace & Gromit: The Wrong Trousers (1993),517,3.0
24207,Wallace & Gromit: The Wrong Trousers (1993),573,5.0
24208,Wallace & Gromit: The Wrong Trousers (1993),580,3.0
24209,Wallace & Gromit: The Wrong Trousers (1993),590,3.5
24210,Wallace & Gromit: The Wrong Trousers (1993),597,5.0
24211,Wallace & Gromit: The Wrong Trousers (1993),599,4.5
24212,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",391,5.0
24213,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",603,4.0
24214,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",609,4.0
24215,Lesson Faust (1994),59,5.0
24216,Lesson Faust (1994),171,5.0
24217,"Children Are Watching Us, The (Bambini ci guardano, I) (1944)",606,3.5
24218,"Tin Drum, The (Blechtrommel, Die) (1979)",387,3.5
24219,"Tin Drum, The (Blechtrommel, Die) (1979)",420,3.5
24220,"Tin Drum, The (Blechtrommel, Die) (1979)",609,4.0
24221,"Ruling Class, The (1972)",156,3.0
24222,Mina Tannenbaum (1994),160,1.0
24223,Dear God (1996),277,3.0
24224,Dear God (1996),456,4.0
24225,Best of the Best 3: No Turning Back (1995),493,3.0
24226,Best of the Best 3: No Turning Back (1995),555,2.0
24227,Bob Roberts (1992),28,3.0
24228,Bob Roberts (1992),84,3.0
24229,Bob Roberts (1992),156,3.0
24230,Bob Roberts (1992),216,4.0
24231,Bob Roberts (1992),217,3.0
24232,Bob Roberts (1992),266,3.0
24233,Bob Roberts (1992),275,3.0
24234,Bob Roberts (1992),294,3.0
24235,Bob Roberts (1992),372,3.0
24236,Bob Roberts (1992),410,4.0
24237,Bob Roberts (1992),414,2.0
24238,Bob Roberts (1992),437,4.0
24239,Bob Roberts (1992),448,4.0
24240,Bob Roberts (1992),474,4.0
24241,Bob Roberts (1992),597,5.0
24242,Bob Roberts (1992),599,3.0
24243,Bob Roberts (1992),603,3.0
24244,Cinema Paradiso (Nuovo cinema Paradiso) (1989),70,5.0
24245,Cinema Paradiso (Nuovo cinema Paradiso) (1989),83,4.0
24246,Cinema Paradiso (Nuovo cinema Paradiso) (1989),84,4.0
24247,Cinema Paradiso (Nuovo cinema Paradiso) (1989),105,4.0
24248,Cinema Paradiso (Nuovo cinema Paradiso) (1989),132,4.0
24249,Cinema Paradiso (Nuovo cinema Paradiso) (1989),156,4.0
24250,Cinema Paradiso (Nuovo cinema Paradiso) (1989),168,5.0
24251,Cinema Paradiso (Nuovo cinema Paradiso) (1989),182,5.0
24252,Cinema Paradiso (Nuovo cinema Paradiso) (1989),198,5.0
24253,Cinema Paradiso (Nuovo cinema Paradiso) (1989),199,3.0
24254,Cinema Paradiso (Nuovo cinema Paradiso) (1989),202,4.0
24255,Cinema Paradiso (Nuovo cinema Paradiso) (1989),215,5.0
24256,Cinema Paradiso (Nuovo cinema Paradiso) (1989),216,4.0
24257,Cinema Paradiso (Nuovo cinema Paradiso) (1989),221,4.0
24258,Cinema Paradiso (Nuovo cinema Paradiso) (1989),300,5.0
24259,Cinema Paradiso (Nuovo cinema Paradiso) (1989),309,5.0
24260,Cinema Paradiso (Nuovo cinema Paradiso) (1989),346,3.0
24261,Cinema Paradiso (Nuovo cinema Paradiso) (1989),359,4.5
24262,Cinema Paradiso (Nuovo cinema Paradiso) (1989),372,5.0
24263,Cinema Paradiso (Nuovo cinema Paradiso) (1989),377,4.5
24264,Cinema Paradiso (Nuovo cinema Paradiso) (1989),387,3.5
24265,Cinema Paradiso (Nuovo cinema Paradiso) (1989),391,5.0
24266,Cinema Paradiso (Nuovo cinema Paradiso) (1989),410,4.0
24267,Cinema Paradiso (Nuovo cinema Paradiso) (1989),412,4.0
24268,Cinema Paradiso (Nuovo cinema Paradiso) (1989),414,4.0
24269,Cinema Paradiso (Nuovo cinema Paradiso) (1989),474,3.0
24270,Cinema Paradiso (Nuovo cinema Paradiso) (1989),483,5.0
24271,Cinema Paradiso (Nuovo cinema Paradiso) (1989),489,5.0
24272,Cinema Paradiso (Nuovo cinema Paradiso) (1989),493,1.0
24273,Cinema Paradiso (Nuovo cinema Paradiso) (1989),495,5.0
24274,Cinema Paradiso (Nuovo cinema Paradiso) (1989),587,5.0
24275,Cinema Paradiso (Nuovo cinema Paradiso) (1989),597,5.0
24276,Cinema Paradiso (Nuovo cinema Paradiso) (1989),603,1.0
24277,Cinema Paradiso (Nuovo cinema Paradiso) (1989),606,4.0
24278,"Cook the Thief His Wife & Her Lover, The (1989)",13,3.0
24279,"Cook the Thief His Wife & Her Lover, The (1989)",84,3.0
24280,"Cook the Thief His Wife & Her Lover, The (1989)",182,4.0
24281,"Cook the Thief His Wife & Her Lover, The (1989)",202,4.0
24282,"Cook the Thief His Wife & Her Lover, The (1989)",318,3.5
24283,"Cook the Thief His Wife & Her Lover, The (1989)",391,4.0
24284,"Cook the Thief His Wife & Her Lover, The (1989)",410,4.0
24285,"Cook the Thief His Wife & Her Lover, The (1989)",414,3.0
24286,"Cook the Thief His Wife & Her Lover, The (1989)",572,1.0
24287,"Cook the Thief His Wife & Her Lover, The (1989)",589,1.0
24288,"Cook the Thief His Wife & Her Lover, The (1989)",603,4.0
24289,Delicatessen (1991),23,4.0
24290,Delicatessen (1991),95,5.0
24291,Delicatessen (1991),160,4.0
24292,Delicatessen (1991),177,3.0
24293,Delicatessen (1991),182,3.5
24294,Delicatessen (1991),187,4.0
24295,Delicatessen (1991),260,4.0
24296,Delicatessen (1991),267,4.0
24297,Delicatessen (1991),274,4.0
24298,Delicatessen (1991),298,2.5
24299,Delicatessen (1991),312,5.0
24300,Delicatessen (1991),318,3.5
24301,Delicatessen (1991),387,3.5
24302,Delicatessen (1991),391,5.0
24303,Delicatessen (1991),420,4.0
24304,Delicatessen (1991),483,4.0
24305,Delicatessen (1991),500,5.0
24306,Delicatessen (1991),508,1.5
24307,Delicatessen (1991),552,4.0
24308,Delicatessen (1991),600,3.0
24309,Delicatessen (1991),606,4.0
24310,"Double Life of Veronique, The (Double Vie de Véronique, La) (1991)",202,3.0
24311,"Double Life of Veronique, The (Double Vie de Véronique, La) (1991)",603,5.0
24312,"Double Life of Veronique, The (Double Vie de Véronique, La) (1991)",606,4.0
24313,Enchanted April (1992),33,3.0
24314,Enchanted April (1992),84,4.0
24315,Enchanted April (1992),202,4.0
24316,Enchanted April (1992),265,4.0
24317,Enchanted April (1992),474,5.0
24318,Enchanted April (1992),603,4.0
24319,Paths of Glory (1957),105,4.0
24320,Paths of Glory (1957),199,5.0
24321,Paths of Glory (1957),249,4.0
24322,Paths of Glory (1957),305,5.0
24323,Paths of Glory (1957),312,5.0
24324,Paths of Glory (1957),339,4.5
24325,Paths of Glory (1957),391,5.0
24326,Paths of Glory (1957),414,4.0
24327,Paths of Glory (1957),421,4.5
24328,Paths of Glory (1957),469,5.0
24329,Paths of Glory (1957),474,3.5
24330,Paths of Glory (1957),599,5.0
24331,"Grifters, The (1990)",4,4.0
24332,"Grifters, The (1990)",19,2.0
24333,"Grifters, The (1990)",57,2.0
24334,"Grifters, The (1990)",84,3.0
24335,"Grifters, The (1990)",103,4.5
24336,"Grifters, The (1990)",140,3.0
24337,"Grifters, The (1990)",156,5.0
24338,"Grifters, The (1990)",199,4.5
24339,"Grifters, The (1990)",202,4.0
24340,"Grifters, The (1990)",216,4.0
24341,"Grifters, The (1990)",217,3.0
24342,"Grifters, The (1990)",275,5.0
24343,"Grifters, The (1990)",288,3.0
24344,"Grifters, The (1990)",290,4.0
24345,"Grifters, The (1990)",294,2.0
24346,"Grifters, The (1990)",325,5.0
24347,"Grifters, The (1990)",368,3.0
24348,"Grifters, The (1990)",385,4.0
24349,"Grifters, The (1990)",391,4.0
24350,"Grifters, The (1990)",465,4.0
24351,"Grifters, The (1990)",469,4.0
24352,"Grifters, The (1990)",474,3.5
24353,"Grifters, The (1990)",480,3.5
24354,"Grifters, The (1990)",514,4.0
24355,"Grifters, The (1990)",572,1.0
24356,"Grifters, The (1990)",597,4.0
24357,"Grifters, The (1990)",603,5.0
24358,Hear My Song (1991),469,3.0
24359,"English Patient, The (1996)",4,1.0
24360,"English Patient, The (1996)",7,1.5
24361,"English Patient, The (1996)",32,3.0
24362,"English Patient, The (1996)",33,3.0
24363,"English Patient, The (1996)",57,4.0
24364,"English Patient, The (1996)",59,5.0
24365,"English Patient, The (1996)",64,4.0
24366,"English Patient, The (1996)",85,4.0
24367,"English Patient, The (1996)",90,4.0
24368,"English Patient, The (1996)",91,2.5
24369,"English Patient, The (1996)",113,5.0
24370,"English Patient, The (1996)",116,3.0
24371,"English Patient, The (1996)",140,3.0
24372,"English Patient, The (1996)",160,4.0
24373,"English Patient, The (1996)",182,4.0
24374,"English Patient, The (1996)",199,4.0
24375,"English Patient, The (1996)",202,4.0
24376,"English Patient, The (1996)",244,3.0
24377,"English Patient, The (1996)",263,5.0
24378,"English Patient, The (1996)",265,3.0
24379,"English Patient, The (1996)",286,3.0
24380,"English Patient, The (1996)",304,3.0
24381,"English Patient, The (1996)",305,2.5
24382,"English Patient, The (1996)",312,5.0
24383,"English Patient, The (1996)",368,3.0
24384,"English Patient, The (1996)",372,5.0
24385,"English Patient, The (1996)",385,4.0
24386,"English Patient, The (1996)",391,3.0
24387,"English Patient, The (1996)",425,3.5
24388,"English Patient, The (1996)",437,5.0
24389,"English Patient, The (1996)",453,4.0
24390,"English Patient, The (1996)",465,5.0
24391,"English Patient, The (1996)",467,5.0
24392,"English Patient, The (1996)",474,2.0
24393,"English Patient, The (1996)",480,4.5
24394,"English Patient, The (1996)",481,4.0
24395,"English Patient, The (1996)",517,4.0
24396,"English Patient, The (1996)",524,3.0
24397,"English Patient, The (1996)",559,4.0
24398,"English Patient, The (1996)",572,5.0
24399,"English Patient, The (1996)",577,4.0
24400,"English Patient, The (1996)",580,4.0
24401,"English Patient, The (1996)",599,4.0
24402,"English Patient, The (1996)",603,4.0
24403,"English Patient, The (1996)",606,3.5
24404,Mediterraneo (1991),57,3.0
24405,Mediterraneo (1991),84,3.0
24406,Mediterraneo (1991),202,4.0
24407,Mediterraneo (1991),391,4.0
24408,Mediterraneo (1991),587,4.0
24409,Mediterraneo (1991),597,5.0
24410,Mediterraneo (1991),606,4.5
24411,My Left Foot (1989),74,4.0
24412,My Left Foot (1989),84,4.0
24413,My Left Foot (1989),85,5.0
24414,My Left Foot (1989),391,5.0
24415,My Left Foot (1989),474,4.0
24416,My Left Foot (1989),488,2.5
24417,My Left Foot (1989),597,4.0
24418,My Left Foot (1989),599,3.0
24419,My Left Foot (1989),603,4.0
24420,My Left Foot (1989),606,4.0
24421,"Sex, Lies, and Videotape (1989)",16,3.5
24422,"Sex, Lies, and Videotape (1989)",51,4.5
24423,"Sex, Lies, and Videotape (1989)",66,4.5
24424,"Sex, Lies, and Videotape (1989)",84,4.0
24425,"Sex, Lies, and Videotape (1989)",160,5.0
24426,"Sex, Lies, and Videotape (1989)",182,4.0
24427,"Sex, Lies, and Videotape (1989)",221,4.5
24428,"Sex, Lies, and Videotape (1989)",275,5.0
24429,"Sex, Lies, and Videotape (1989)",288,3.0
24430,"Sex, Lies, and Videotape (1989)",290,4.0
24431,"Sex, Lies, and Videotape (1989)",345,3.0
24432,"Sex, Lies, and Videotape (1989)",387,4.5
24433,"Sex, Lies, and Videotape (1989)",390,1.5
24434,"Sex, Lies, and Videotape (1989)",440,3.0
24435,"Sex, Lies, and Videotape (1989)",442,1.0
24436,"Sex, Lies, and Videotape (1989)",489,4.0
24437,"Sex, Lies, and Videotape (1989)",555,3.0
24438,"Sex, Lies, and Videotape (1989)",595,4.0
24439,"Sex, Lies, and Videotape (1989)",597,5.0
24440,"Sex, Lies, and Videotape (1989)",599,3.0
24441,"Sex, Lies, and Videotape (1989)",600,0.5
24442,"Sex, Lies, and Videotape (1989)",603,4.0
24443,"Sex, Lies, and Videotape (1989)",606,4.0
24444,Passion Fish (1992),84,3.0
24445,Passion Fish (1992),275,5.0
24446,Passion Fish (1992),290,4.0
24447,Passion Fish (1992),414,2.0
24448,Passion Fish (1992),474,4.0
24449,Strictly Ballroom (1992),4,5.0
24450,Strictly Ballroom (1992),16,2.5
24451,Strictly Ballroom (1992),33,4.0
24452,Strictly Ballroom (1992),59,5.0
24453,Strictly Ballroom (1992),96,5.0
24454,Strictly Ballroom (1992),177,2.5
24455,Strictly Ballroom (1992),202,4.0
24456,Strictly Ballroom (1992),263,4.0
24457,Strictly Ballroom (1992),275,3.0
24458,Strictly Ballroom (1992),323,4.0
24459,Strictly Ballroom (1992),372,2.0
24460,Strictly Ballroom (1992),410,5.0
24461,Strictly Ballroom (1992),414,4.0
24462,Strictly Ballroom (1992),448,3.0
24463,Strictly Ballroom (1992),474,5.0
24464,Strictly Ballroom (1992),500,1.0
24465,Strictly Ballroom (1992),576,1.0
24466,Strictly Ballroom (1992),593,5.0
24467,Strictly Ballroom (1992),594,4.5
24468,Strictly Ballroom (1992),597,4.0
24469,Strictly Ballroom (1992),603,4.0
24470,Strictly Ballroom (1992),606,3.0
24471,"Thin Blue Line, The (1988)",79,5.0
24472,"Thin Blue Line, The (1988)",84,4.0
24473,"Thin Blue Line, The (1988)",221,4.5
24474,"Thin Blue Line, The (1988)",245,4.0
24475,"Thin Blue Line, The (1988)",318,3.5
24476,"Thin Blue Line, The (1988)",357,3.5
24477,"Thin Blue Line, The (1988)",462,4.5
24478,"Thin Blue Line, The (1988)",474,4.0
24479,"Thin Blue Line, The (1988)",547,4.0
24480,"Thin Blue Line, The (1988)",599,3.0
24481,"Thin Blue Line, The (1988)",603,4.0
24482,Tie Me Up! Tie Me Down! (¡Átame!) (1990),84,3.0
24483,Tie Me Up! Tie Me Down! (¡Átame!) (1990),263,3.0
24484,Tie Me Up! Tie Me Down! (¡Átame!) (1990),385,2.0
24485,Tie Me Up! Tie Me Down! (¡Átame!) (1990),414,3.0
24486,Tie Me Up! Tie Me Down! (¡Átame!) (1990),603,4.0
24487,Tie Me Up! Tie Me Down! (¡Átame!) (1990),606,4.0
24488,Madonna: Truth or Dare (1991),42,4.0
24489,Madonna: Truth or Dare (1991),79,5.0
24490,Madonna: Truth or Dare (1991),84,3.0
24491,Madonna: Truth or Dare (1991),325,2.0
24492,Madonna: Truth or Dare (1991),414,3.0
24493,Madonna: Truth or Dare (1991),603,4.0
24494,Paris Is Burning (1990),79,5.0
24495,Paris Is Burning (1990),253,4.0
24496,Paris Is Burning (1990),275,5.0
24497,Paris Is Burning (1990),596,4.5
24498,Paris Is Burning (1990),603,4.0
24499,One Flew Over the Cuckoo's Nest (1975),16,4.0
24500,One Flew Over the Cuckoo's Nest (1975),17,4.5
24501,One Flew Over the Cuckoo's Nest (1975),18,4.5
24502,One Flew Over the Cuckoo's Nest (1975),19,4.0
24503,One Flew Over the Cuckoo's Nest (1975),22,5.0
24504,One Flew Over the Cuckoo's Nest (1975),23,3.5
24505,One Flew Over the Cuckoo's Nest (1975),48,3.0
24506,One Flew Over the Cuckoo's Nest (1975),57,4.0
24507,One Flew Over the Cuckoo's Nest (1975),62,4.0
24508,One Flew Over the Cuckoo's Nest (1975),63,4.0
24509,One Flew Over the Cuckoo's Nest (1975),64,5.0
24510,One Flew Over the Cuckoo's Nest (1975),68,3.0
24511,One Flew Over the Cuckoo's Nest (1975),69,5.0
24512,One Flew Over the Cuckoo's Nest (1975),70,5.0
24513,One Flew Over the Cuckoo's Nest (1975),72,4.0
24514,One Flew Over the Cuckoo's Nest (1975),73,5.0
24515,One Flew Over the Cuckoo's Nest (1975),74,5.0
24516,One Flew Over the Cuckoo's Nest (1975),84,4.0
24517,One Flew Over the Cuckoo's Nest (1975),88,5.0
24518,One Flew Over the Cuckoo's Nest (1975),91,4.0
24519,One Flew Over the Cuckoo's Nest (1975),97,4.0
24520,One Flew Over the Cuckoo's Nest (1975),98,4.5
24521,One Flew Over the Cuckoo's Nest (1975),103,4.5
24522,One Flew Over the Cuckoo's Nest (1975),105,4.5
24523,One Flew Over the Cuckoo's Nest (1975),110,4.0
24524,One Flew Over the Cuckoo's Nest (1975),113,5.0
24525,One Flew Over the Cuckoo's Nest (1975),116,4.0
24526,One Flew Over the Cuckoo's Nest (1975),125,5.0
24527,One Flew Over the Cuckoo's Nest (1975),128,3.0
24528,One Flew Over the Cuckoo's Nest (1975),131,3.5
24529,One Flew Over the Cuckoo's Nest (1975),137,4.0
24530,One Flew Over the Cuckoo's Nest (1975),140,3.0
24531,One Flew Over the Cuckoo's Nest (1975),144,4.0
24532,One Flew Over the Cuckoo's Nest (1975),152,4.5
24533,One Flew Over the Cuckoo's Nest (1975),153,3.0
24534,One Flew Over the Cuckoo's Nest (1975),156,4.0
24535,One Flew Over the Cuckoo's Nest (1975),157,3.0
24536,One Flew Over the Cuckoo's Nest (1975),166,4.0
24537,One Flew Over the Cuckoo's Nest (1975),168,4.5
24538,One Flew Over the Cuckoo's Nest (1975),171,5.0
24539,One Flew Over the Cuckoo's Nest (1975),177,4.0
24540,One Flew Over the Cuckoo's Nest (1975),178,5.0
24541,One Flew Over the Cuckoo's Nest (1975),182,4.0
24542,One Flew Over the Cuckoo's Nest (1975),186,4.0
24543,One Flew Over the Cuckoo's Nest (1975),190,4.5
